geoid,geoid20,year,total_pop,snap_accepting_count,snap_rate
1400000US06037480011,6037480011,2017,5106,3,5.8754406
1400000US06037480012,6037480012,2017,5058,2,3.9541321
1400000US06037480101,6037480101,2017,3956,1,2.5278058
1400000US06037480102,6037480102,2017,4650,2,4.3010755
1400000US06037480201,6037480201,2017,3923,2,5.0981393
1400000US06037480302,6037480302,2017,4533,4,8.8241787
1400000US06037480303,6037480303,2017,3856,1,2.5933609
1400000US06037480304,6037480304,2017,4386,1,2.2799819
1400000US06037480400,6037480400,2017,5424,1,1.8436579
1400000US06037480500,6037480500,2017,5063,2,3.950227
1400000US06037480600,6037480600,2017,,2,
1400000US06037480702,6037480702,2017,4347,1,2.300437
1400000US06037480703,6037480703,2017,3621,2,5.5233359
1400000US06037480704,6037480704,2017,4737,2,4.2220817
1400000US06037480802,6037480802,2017,3304,2,6.0532689
1400000US06037480803,6037480803,2017,3782,4,10.576415
1400000US06037480804,6037480804,2017,5280,4,7.5757575
1400000US06037480901,6037480901,2017,5316,3,5.6433411
1400000US06037480902,6037480902,2017,3976,2,5.0301809
1400000US06037480903,6037480903,2017,2942,2,6.7980967
1400000US06037481001,6037481001,2017,4236,4,9.4428711
1400000US06037481002,6037481002,2017,6014,3,4.9883604
1400000US06037481102,6037481102,2017,3926,3,7.6413651
1400000US06037481103,6037481103,2017,4803,3,6.2460961
1400000US06037481201,6037481201,2017,3906,4,10.240655
1400000US06037481202,6037481202,2017,,1,
1400000US06037481300,6037481300,2017,3303,2,6.0551014
1400000US06037481401,6037481401,2017,6356,3,4.7199497
1400000US06037481402,6037481402,2017,,5,
1400000US06037481500,6037481500,2017,4478,9,20.098259
1400000US06037481603,6037481603,2017,3574,1,2.7979856
1400000US06037481605,6037481605,2017,2931,1,3.4118049
1400000US06037481606,6037481606,2017,5135,3,5.8422589
1400000US06037481711,6037481711,2017,4249,2,4.7069898
1400000US06037481712,6037481712,2017,5589,4,7.1569152
1400000US06037481713,6037481713,2017,2910,1,3.4364262
1400000US06037481714,6037481714,2017,2711,3,11.066028
1400000US06037481901,6037481901,2017,5992,1,1.6688919
1400000US06037482001,6037482001,2017,2791,1,3.5829451
1400000US06037482101,6037482101,2017,4691,1,2.1317415
1400000US06037482102,6037482102,2017,3017,2,6.6291018
1400000US06037482201,6037482201,2017,3899,5,12.823801
1400000US06037482202,6037482202,2017,5079,2,3.937783
1400000US06037482303,6037482303,2017,5945,1,1.6820858
1400000US06037482304,6037482304,2017,3733,1,2.6788106
1400000US06037482401,6037482401,2017,3880,6,15.463918
1400000US06037482402,6037482402,2017,,3,
1400000US06037482502,6037482502,2017,3285,2,6.0882802
1400000US06037482503,6037482503,2017,4447,6,13.492242
1400000US06037482521,6037482521,2017,5744,1,1.7409471
1400000US06037482522,6037482522,2017,5154,3,5.8207216
1400000US06037482701,6037482701,2017,4253,7,16.458971
1400000US06037482800,6037482800,2017,,1,
1400000US06037500201,6037500201,2017,,1,
1400000US06037500202,6037500202,2017,4753,5,10.519671
1400000US06037500402,6037500402,2017,4689,11,23.45916
1400000US06037500403,6037500403,2017,3905,1,2.5608194
1400000US06037500404,6037500404,2017,4843,2,4.1296716
1400000US06037500500,6037500500,2017,2583,6,23.228804
1400000US06037500600,6037500600,2017,5678,4,7.044734
1400000US06037500700,6037500700,2017,6379,7,10.973507
1400000US06037500800,6037500800,2017,5597,4,7.1466856
1400000US06037500900,6037500900,2017,6664,4,6.0024009
1400000US06037501001,6037501001,2017,2763,3,10.857763
1400000US06037501002,6037501002,2017,5161,3,5.8128271
1400000US06037501200,6037501200,2017,4995,3,6.0060062
1400000US06037501300,6037501300,2017,,2,
1400000US06037501400,6037501400,2017,3994,6,15.022533
1400000US06037501503,6037501503,2017,5283,1,1.8928639
1400000US06037501504,6037501504,2017,3463,9,25.989027
1400000US06037501700,6037501700,2017,3512,2,5.6947608
1400000US06037501803,6037501803,2017,4447,8,17.989656
1400000US06037501804,6037501804,2017,2124,3,14.124293
1400000US06037501900,6037501900,2017,4268,3,7.0290532
1400000US06037502003,6037502003,2017,2713,3,11.05787
1400000US06037502004,6037502004,2017,4165,1,2.4009604
1400000US06037502005,6037502005,2017,5006,3,5.9928088
1400000US06037502100,6037502100,2017,5161,4,7.7504358
1400000US06037502200,6037502200,2017,6332,5,7.896399
1400000US06037502301,6037502301,2017,,6,
1400000US06037502302,6037502302,2017,,6,
1400000US06037502402,6037502402,2017,3902,1,2.5627882
1400000US06037502500,6037502500,2017,4136,5,12.088975
1400000US06037502601,6037502601,2017,,4,
1400000US06037502602,6037502602,2017,4390,7,15.945331
1400000US06037502801,6037502801,2017,6631,5,7.5403409
1400000US06037502802,6037502802,2017,,2,
1400000US06037502901,6037502901,2017,5645,1,1.7714791
1400000US06037502902,6037502902,2017,,8,
1400000US06037503000,6037503000,2017,5757,3,5.2110476
1400000US06037503103,6037503103,2017,5469,2,3.6569757
1400000US06037503104,6037503104,2017,2520,2,7.9365077
1400000US06037503105,6037503105,2017,4336,2,4.612546
1400000US06037503106,6037503106,2017,3389,2,5.9014459
1400000US06037503202,6037503202,2017,5246,3,5.7186427
1400000US06037503302,6037503302,2017,6708,5,7.4537864
1400000US06037503401,6037503401,2017,6759,3,4.4385266
1400000US06037503402,6037503402,2017,4284,2,4.6685343
1400000US06037503501,6037503501,2017,6299,8,12.700429
1400000US06037503502,6037503502,2017,4285,2,4.6674447
1400000US06037503601,6037503601,2017,4191,4,9.5442619
1400000US06037503602,6037503602,2017,4286,2,4.6663556
1400000US06037503701,6037503701,2017,5277,1,1.8950161
1400000US06037503702,6037503702,2017,5088,2,3.9308176
1400000US06037503703,6037503703,2017,,2,
1400000US06037503801,6037503801,2017,4013,1,2.4919014
1400000US06037503802,6037503802,2017,4879,2,4.0992007
1400000US06037503901,6037503901,2017,2940,1,3.4013605
1400000US06037503902,6037503902,2017,4572,1,2.1872265
1400000US06037504101,6037504101,2017,5091,4,7.8570027
1400000US06037504102,6037504102,2017,,2,
1400000US06037530004,6037530004,2017,,3,
1400000US06037530005,6037530005,2017,4365,4,9.1638031
1400000US06037530006,6037530006,2017,4091,5,12.221951
1400000US06037530101,6037530101,2017,5315,4,7.5258703
1400000US06037530102,6037530102,2017,5208,2,3.8402457
1400000US06037530202,6037530202,2017,4421,2,4.5238633
1400000US06037530203,6037530203,2017,2900,2,6.8965516
1400000US06037530204,6037530204,2017,3952,3,7.5910931
1400000US06037530301,6037530301,2017,2152,4,18.58736
1400000US06037530302,6037530302,2017,6893,5,7.2537355
1400000US06037530400,6037530400,2017,3810,1,2.6246719
1400000US06037530500,6037530500,2017,4104,7,17.05653
1400000US06037530601,6037530601,2017,,5,
1400000US06037530700,6037530700,2017,2249,3,13.339262
1400000US06037530801,6037530801,2017,4913,4,8.1416645
1400000US06037530802,6037530802,2017,3482,1,2.8719127
1400000US06037530901,6037530901,2017,3631,6,16.524374
1400000US06037530902,6037530902,2017,4150,2,4.8192773
1400000US06037531000,6037531000,2017,5282,7,13.252556
1400000US06037531101,6037531101,2017,4902,11,22.439821
1400000US06037531102,6037531102,2017,3437,4,11.638057
1400000US06037531201,6037531201,2017,5716,7,12.246326
1400000US06037531202,6037531202,2017,4540,6,13.215859
1400000US06037531301,6037531301,2017,5279,9,17.048683
1400000US06037531302,6037531302,2017,6822,13,19.055996
1400000US06037531502,6037531502,2017,3403,6,17.631502
1400000US06037531503,6037531503,2017,2764,1,3.617945
1400000US06037531504,6037531504,2017,4196,7,16.682554
1400000US06037531602,6037531602,2017,5017,10,19.93223
1400000US06037531603,6037531603,2017,3232,2,6.1881189
1400000US06037531604,6037531604,2017,3781,4,10.579212
1400000US06037531701,6037531701,2017,5627,2,3.5542917
1400000US06037531702,6037531702,2017,4676,10,21.385799
1400000US06037531800,6037531800,2017,5225,5,9.5693779
1400000US06037531901,6037531901,2017,6365,5,7.8554597
1400000US06037531902,6037531902,2017,4315,5,11.587485
1400000US06037532001,6037532001,2017,3099,10,32.268475
1400000US06037532002,6037532002,2017,3306,1,3.0248034
1400000US06037532101,6037532101,2017,6521,4,6.1340284
1400000US06037532102,6037532102,2017,3919,3,7.655014
1400000US06037532200,6037532200,2017,6553,5,7.6300931
1400000US06037532302,6037532302,2017,4851,3,6.1842918
1400000US06037532303,6037532303,2017,4494,10,22.251892
1400000US06037532304,6037532304,2017,5492,2,3.6416607
1400000US06037532400,6037532400,2017,,3,
1400000US06037532500,6037532500,2017,4057,5,12.324378
1400000US06037532603,6037532603,2017,,3,
1400000US06037532604,6037532604,2017,,1,
1400000US06037532605,6037532605,2017,3723,12,32.232071
1400000US06037532606,6037532606,2017,4623,6,12.978585
1400000US06037532700,6037532700,2017,2435,5,20.53388
1400000US06037532800,6037532800,2017,4311,8,18.557178
1400000US06037532900,6037532900,2017,7094,9,12.686777
1400000US06037533001,6037533001,2017,4179,10,23.929171
1400000US06037533002,6037533002,2017,1586,6,37.83102
1400000US06037533103,6037533103,2017,4247,6,14.12762
1400000US06037533104,6037533104,2017,4200,11,26.190475
1400000US06037533105,6037533105,2017,2622,3,11.441648
1400000US06037533107,6037533107,2017,,8,
1400000US06037533201,6037533201,2017,2903,3,10.334137
1400000US06037533202,6037533202,2017,,4,
1400000US06037533203,6037533203,2017,,3,
1400000US06037533300,6037533300,2017,3518,5,14.212621
1400000US06037533401,6037533401,2017,5587,2,3.5797386
1400000US06037533402,6037533402,2017,4048,13,32.114624
1400000US06037533403,6037533403,2017,2863,8,27.942717
1400000US06037533501,6037533501,2017,3164,1,3.1605563
1400000US06037533502,6037533502,2017,,1,
1400000US06037533601,6037533601,2017,4698,11,23.414219
1400000US06037533602,6037533602,2017,5602,8,14.280614
1400000US06037533603,6037533603,2017,7039,9,12.785907
1400000US06037533701,6037533701,2017,3253,7,21.518599
1400000US06037533702,6037533702,2017,3592,2,5.5679288
1400000US06037533703,6037533703,2017,3111,1,3.2144005
1400000US06037533803,6037533803,2017,6178,4,6.4745874
1400000US06037533804,6037533804,2017,4696,3,6.3884158
1400000US06037533805,6037533805,2017,3659,7,19.130911
1400000US06037533806,6037533806,2017,2813,1,3.5549235
1400000US06037533901,6037533901,2017,6404,3,4.6845722
1400000US06037533902,6037533902,2017,4000,5,12.5
1400000US06037534001,6037534001,2017,5384,5,9.2867756
1400000US06037534002,6037534002,2017,4437,4,9.0151005
1400000US06037534101,6037534101,2017,2329,7,30.055819
1400000US06037534102,6037534102,2017,6610,9,13.615734
1400000US06037534201,6037534201,2017,4721,7,14.827367
1400000US06037534202,6037534202,2017,5563,8,14.38073
1400000US06037534301,6037534301,2017,4569,10,21.886627
1400000US06037534403,6037534403,2017,3008,1,3.3244681
1400000US06037534404,6037534404,2017,3681,5,13.583265
1400000US06037534405,6037534405,2017,4090,2,4.8899755
1400000US06037534406,6037534406,2017,5236,1,1.9098549
1400000US06037534501,6037534501,2017,5226,10,19.135094
1400000US06037534502,6037534502,2017,4825,3,6.2176166
1400000US06037534802,6037534802,2017,2877,5,17.379215
1400000US06037534803,6037534803,2017,4632,6,12.953368
1400000US06037534804,6037534804,2017,3932,1,2.5432351
1400000US06037534900,6037534900,2017,6059,15,24.756561
1400000US06037535001,6037535001,2017,4436,5,11.271416
1400000US06037535002,6037535002,2017,3683,6,16.291067
1400000US06037535101,6037535101,2017,7920,3,3.7878788
1400000US06037535102,6037535102,2017,4939,6,12.148208
1400000US06037535200,6037535200,2017,6102,2,3.2776139
1400000US06037535300,6037535300,2017,6003,10,16.658337
1400000US06037535400,6037535400,2017,2578,3,11.636928
1400000US06037535501,6037535501,2017,3949,7,17.726007
1400000US06037535502,6037535502,2017,5202,3,5.7670126
1400000US06037535503,6037535503,2017,2393,2,8.3577099
1400000US06037535603,6037535603,2017,3593,7,19.482327
1400000US06037535605,6037535605,2017,4654,8,17.189514
1400000US06037535606,6037535606,2017,2106,2,9.4966764
1400000US06037535607,6037535607,2017,5075,3,5.9113302
1400000US06037535701,6037535701,2017,5749,4,6.9577317
1400000US06037535702,6037535702,2017,4763,6,12.597103
1400000US06037535802,6037535802,2017,6550,9,13.740458
1400000US06037535803,6037535803,2017,4476,6,13.404826
1400000US06037535804,6037535804,2017,5631,1,1.7758836
1400000US06037535901,6037535901,2017,5734,5,8.7199163
1400000US06037535902,6037535902,2017,7054,2,2.8352709
1400000US06037536000,6037536000,2017,3822,3,7.8492937
1400000US06037536102,6037536102,2017,3419,8,23.398655
1400000US06037536103,6037536103,2017,5610,4,7.1301246
1400000US06037536104,6037536104,2017,4120,2,4.8543692
1400000US06037536200,6037536200,2017,,5,
1400000US06037540000,6037540000,2017,5690,5,8.7873459
1400000US06037540101,6037540101,2017,6553,5,7.6300931
1400000US06037540102,6037540102,2017,6846,5,7.303535
1400000US06037540201,6037540201,2017,2072,7,33.783783
1400000US06037540202,6037540202,2017,7000,4,5.7142859
1400000US06037540203,6037540203,2017,5792,6,10.359116
1400000US06037540300,6037540300,2017,5309,11,20.719532
1400000US06037540400,6037540400,2017,2587,1,3.8654811
1400000US06037540501,6037540501,2017,6857,3,4.3750911
1400000US06037540502,6037540502,2017,6678,6,8.984726
1400000US06037540600,6037540600,2017,4868,1,2.0542316
1400000US06037540700,6037540700,2017,3429,4,11.665209
1400000US06037540800,6037540800,2017,5727,9,15.715034
1400000US06037540901,6037540901,2017,4775,3,6.2827225
1400000US06037540902,6037540902,2017,4943,3,6.0691886
1400000US06037541002,6037541002,2017,,1,
1400000US06037541100,6037541100,2017,3187,2,6.2754941
1400000US06037541200,6037541200,2017,6451,1,1.5501473
1400000US06037541300,6037541300,2017,5899,7,11.866418
1400000US06037541400,6037541400,2017,,2,
1400000US06037541500,6037541500,2017,6643,1,1.5053439
1400000US06037541603,6037541603,2017,3402,6,17.636684
1400000US06037541604,6037541604,2017,6039,12,19.87084
1400000US06037541605,6037541605,2017,5428,8,14.738394
1400000US06037541700,6037541700,2017,6641,1,1.5057973
1400000US06037541801,6037541801,2017,6086,3,4.9293461
1400000US06037541802,6037541802,2017,5743,3,5.2237506
1400000US06037542000,6037542000,2017,4982,6,12.043356
1400000US06037542103,6037542103,2017,4065,4,9.8400984
1400000US06037542104,6037542104,2017,3260,3,9.2024536
1400000US06037542106,6037542106,2017,3420,3,8.7719297
1400000US06037542200,6037542200,2017,7422,11,14.820803
1400000US06037542401,6037542401,2017,5232,7,13.379205
1400000US06037542402,6037542402,2017,3289,3,9.1213131
1400000US06037542501,6037542501,2017,4921,3,6.0963221
1400000US06037542502,6037542502,2017,4683,8,17.083067
1400000US06037542601,6037542601,2017,3100,3,9.6774197
1400000US06037542602,6037542602,2017,5537,8,14.448257
1400000US06037542700,6037542700,2017,5977,8,13.384641
1400000US06037542800,6037542800,2017,3088,1,3.238342
1400000US06037542900,6037542900,2017,3171,3,9.4607382
1400000US06037543000,6037543000,2017,4560,2,4.3859649
1400000US06037543100,6037543100,2017,6767,4,5.9110389
1400000US06037543201,6037543201,2017,3871,6,15.499871
1400000US06037543202,6037543202,2017,,6,
1400000US06037543304,6037543304,2017,6058,1,1.6507097
1400000US06037543305,6037543305,2017,3272,1,3.0562348
1400000US06037543306,6037543306,2017,6143,6,9.7672148
1400000US06037543321,6037543321,2017,5060,4,7.9051385
1400000US06037543322,6037543322,2017,7348,2,2.7218292
1400000US06037543400,6037543400,2017,4069,1,2.4576063
1400000US06037543501,6037543501,2017,6895,7,10.152285
1400000US06037543502,6037543502,2017,4176,5,11.97318
1400000US06037543503,6037543503,2017,5670,5,8.8183422
1400000US06037543602,6037543602,2017,,8,
1400000US06037543603,6037543603,2017,4250,1,2.3529413
1400000US06037543604,6037543604,2017,,6,
1400000US06037543702,6037543702,2017,,3,
1400000US06037543703,6037543703,2017,3348,4,11.947432
1400000US06037543801,6037543801,2017,5321,1,1.879346
1400000US06037543802,6037543802,2017,,9,
1400000US06037543903,6037543903,2017,3623,1,2.7601435
1400000US06037543905,6037543905,2017,4750,2,4.2105265
1400000US06037544001,6037544001,2017,3945,1,2.5348542
1400000US06037544002,6037544002,2017,4442,4,9.0049524
1400000US06037550100,6037550100,2017,,5,
1400000US06037550202,6037550202,2017,6178,3,4.8559403
1400000US06037550300,6037550300,2017,,8,
1400000US06037550400,6037550400,2017,,2,
1400000US06037550500,6037550500,2017,,4,
1400000US06037550601,6037550601,2017,5709,2,3.5032406
1400000US06037550602,6037550602,2017,4526,3,6.6283693
1400000US06037550700,6037550700,2017,7016,1,1.4253136
1400000US06037550800,6037550800,2017,,4,
1400000US06037550901,6037550901,2017,3877,3,7.7379417
1400000US06037550902,6037550902,2017,5915,1,1.6906171
1400000US06037551101,6037551101,2017,3944,4,10.141988
1400000US06037551102,6037551102,2017,5309,5,9.4179697
1400000US06037551201,6037551201,2017,3574,4,11.191942
1400000US06037551202,6037551202,2017,,3,
1400000US06037551300,6037551300,2017,5241,11,20.988361
1400000US06037551402,6037551402,2017,4488,5,11.14082
1400000US06037551502,6037551502,2017,4291,2,4.6609182
1400000US06037551700,6037551700,2017,6200,6,9.6774197
1400000US06037551800,6037551800,2017,,2,
1400000US06037551900,6037551900,2017,5084,4,7.8678207
1400000US06037552001,6037552001,2017,4371,1,2.287806
1400000US06037552002,6037552002,2017,3630,3,8.2644625
1400000US06037552100,6037552100,2017,6496,5,7.6970444
