geoid,geoid20,year,denom_total_pop,american_indian_native_count,american_indian_native_pct,asian_count,asian_pct,black_count,black_pct,latino_count,latino_pct,native_hawaiian_other_count,native_hawaiian_other_pct,other_race_count,other_race_pct,pop_two_or_more_count,pop_two_or_more_pct,white_count,white_pct
1400000US06037122200,6037122200,2022,3884,0,0,107,2.7548919,13,.33470649,3034,78.115349,0,0,0,0,48,1.2358394,682,17.559217
1400000US06037122410,6037122410,2022,3949,0,0,251,6.3560395,97,2.4563181,3229,81.767532,0,0,0,0,85,2.1524436,287,7.2676625
1400000US06037122420,6037122420,2022,5113,0,0,360,7.0408764,35,.6845296,4229,82.710739,0,0,13,.25425386,46,.8996675,430,8.409935
1400000US06037123010,6037123010,2022,3948,0,0,56,1.4184397,58,1.4690983,3329,84.321175,109,2.7608917,0,0,13,.32928064,383,9.7011147
1400000US06037123020,6037123020,2022,2634,0,0,41,1.5565679,22,.8352316,2007,76.1959,0,0,0,0,65,2.4677298,499,18.944571
1400000US06037123103,6037123103,2022,3917,194,4.9527698,234,5.9739594,256,6.535614,1821,46.489662,0,0,0,0,130,3.3188665,1282,32.72913
1400000US06037123104,6037123104,2022,4393,10,.22763488,170,3.8697929,153,3.4828136,2333,53.107216,0,0,22,.50079674,185,4.2112451,1520,34.600502
1400000US06037123203,6037123203,2022,2982,0,0,20,.67069083,105,3.5211267,2133,71.529175,0,0,18,.60362172,13,.43594903,693,23.239437
1400000US06037123204,6037123204,2022,3399,0,0,125,3.6775522,115,3.383348,2478,72.903793,0,0,0,0,20,.58840835,661,19.446896
1400000US06037123205,6037123205,2022,2959,7,.23656641,26,.87867522,91,3.0753634,2172,73.403175,0,0,0,0,61,2.0615072,602,20.344711
1400000US06037123206,6037123206,2022,2371,0,0,42,1.7714045,28,1.1809363,1975,83.298187,0,0,44,1.8557571,30,1.2652889,252,10.628427
1400000US06037123301,6037123301,2022,4068,0,0,898,22.07473,186,4.5722713,1480,36.381516,0,0,47,1.1553589,70,1.7207474,1387,34.095379
1400000US06037123303,6037123303,2022,3029,0,0,140,4.6219873,75,2.4760647,1683,55.562893,21,.6932981,0,0,60,1.9808518,1050,34.664906
1400000US06037123304,6037123304,2022,4499,0,0,189,4.2009335,42,.93354076,2066,45.921314,0,0,82,1.8226273,89,1.9782174,2031,45.143364
1400000US06037123410,6037123410,2022,3503,0,0,321,9.1635742,38,1.0847845,1455,41.535828,0,0,11,.31401655,136,3.8823864,1542,44.019413
1400000US06037123420,6037123420,2022,4401,0,0,244,5.5441947,168,3.8173141,2547,57.873211,0,0,0,0,45,1.0224949,1397,31.742786
1400000US06037123510,6037123510,2022,4911,0,0,552,11.240073,102,2.0769701,2489,50.68214,0,0,23,.46833637,43,.87558544,1702,34.656891
1400000US06037123520,6037123520,2022,2619,0,0,137,5.2310042,32,1.2218404,1371,52.348225,0,0,0,0,128,4.8873615,951,36.311569
1400000US06037123601,6037123601,2022,5145,0,0,217,4.2176871,186,3.6151605,1963,38.153545,0,0,5,.09718173,226,4.3926144,2548,49.523811
1400000US06037123602,6037123602,2022,3190,0,0,129,4.0438871,302,9.4670849,1014,31.786835,0,0,1,.031347964,185,5.7993731,1559,48.871475
1400000US06037123700,6037123700,2022,4214,0,0,60,1.4238254,496,11.770289,1492,35.405788,0,0,0,0,170,4.0341716,1996,47.365925
1400000US06037123800,6037123800,2022,5696,26,.45646068,240,4.2134833,127,2.2296348,1392,24.438202,0,0,0,0,473,8.3040733,3438,60.358147
1400000US06037123901,6037123901,2022,3986,0,0,283,7.0998497,138,3.4621174,2091,52.458607,0,0,0,0,75,1.8815856,1399,35.097843
1400000US06037123902,6037123902,2022,2668,0,0,305,11.431784,165,6.1844077,904,33.883057,0,0,14,.52473766,53,1.9865067,1227,45.989506
1400000US06037124000,6037124000,2022,4432,23,.51895308,273,6.1597471,186,4.1967511,432,9.7472925,0,0,0,0,249,5.6182308,3269,73.759026
1400000US06037124102,6037124102,2022,3650,0,0,762,20.876713,264,7.2328768,1324,36.273972,0,0,0,0,162,4.4383564,1138,31.178082
1400000US06037124103,6037124103,2022,1811,0,0,231,12.755383,33,1.8221977,1153,63.666481,0,0,0,0,15,.82827169,379,20.927664
1400000US06037124104,6037124104,2022,2764,0,0,41,1.4833574,184,6.6570187,1612,58.321274,0,0,0,0,161,5.8248916,766,27.713459
1400000US06037124105,6037124105,2022,2250,8,.35555556,108,4.8000002,127,5.6444445,1374,61.066666,0,0,0,0,90,4,543,24.133333
1400000US06037124201,6037124201,2022,3837,0,0,168,4.3784208,142,3.7008078,2689,70.080795,0,0,0,0,151,3.9353662,687,17.904613
1400000US06037124203,6037124203,2022,2003,0,0,171,8.5371943,75,3.7443833,1161,57.963055,4,.19970044,48,2.3964055,70,3.4947579,474,23.664503
1400000US06037124204,6037124204,2022,2302,0,0,141,6.1251087,47,2.041703,1315,57.124241,0,0,99,4.3006082,86,3.7358818,614,26.672459
1400000US06037124300,6037124300,2022,2964,0,0,253,8.5357628,129,4.3522267,1415,47.73954,0,0,0,0,72,2.4291499,1095,36.943321
1400000US06037124400,6037124400,2022,4582,0,0,118,2.5752947,48,1.0475775,1543,33.675251,0,0,30,.65473592,132,2.8808382,2711,59.166302
1400000US06037124500,6037124500,2022,2695,0,0,206,7.643785,71,2.6345084,483,17.922077,0,0,7,.25974026,289,10.723562,1639,60.816326
1400000US06037124600,6037124600,2022,2608,0,0,157,6.0199385,70,2.6840491,320,12.269938,0,0,0,0,219,8.3972397,1842,70.628838
1400000US06037124700,6037124700,2022,5409,0,0,324,5.9900165,412,7.6169348,760,14.050656,8,.14790164,37,.68404514,189,3.4941764,3679,68.016266
1400000US06037124902,6037124902,2022,3301,0,0,509,15.41957,283,8.5731592,769,23.295971,0,0,9,.27264464,224,6.7858224,1507,45.652832
1400000US06037124903,6037124903,2022,3744,8,.21367522,529,14.129273,580,15.491453,925,24.706196,31,.82799143,6,.16025642,282,7.5320511,1383,36.939102
1400000US06037125101,6037125101,2022,3978,56,1.4077426,249,6.2594271,576,14.479638,1189,29.889391,0,0,13,.3267974,241,6.058321,1654,41.578682
1400000US06037125102,6037125102,2022,1948,0,0,185,9.4969196,172,8.8295689,175,8.983573,0,0,0,0,223,11.447639,1193,61.242298
1400000US06037125200,6037125200,2022,3889,0,0,163,4.191309,294,7.5597839,819,21.059399,0,0,11,.28284907,225,5.7855492,2377,61.121109
1400000US06037125310,6037125310,2022,3598,0,0,183,5.0861588,659,18.315731,1170,32.518066,0,0,0,0,189,5.2529182,1397,38.827126
1400000US06037125321,6037125321,2022,2761,0,0,227,8.2216587,110,3.9840639,989,35.820354,0,0,8,.2897501,119,4.3100324,1308,47.374142
1400000US06037125322,6037125322,2022,1981,0,0,158,7.97577,65,3.2811711,793,40.030289,0,0,14,.7067138,107,5.4013124,844,42.604744
1400000US06037125402,6037125402,2022,4403,0,0,379,8.6077671,417,9.4708157,846,19.214172,47,1.067454,0,0,218,4.9511695,2496,56.688622
1400000US06037125403,6037125403,2022,2571,0,0,164,6.3788409,170,6.6122131,921,35.822636,0,0,0,0,86,3.3450019,1230,47.841309
1400000US06037125404,6037125404,2022,2886,0,0,232,8.0388079,901,31.219681,484,16.770617,0,0,21,.7276507,137,4.7470546,1111,38.496189
1400000US06037125501,6037125501,2022,2871,0,0,201,7.0010448,272,9.4740505,590,20.550331,0,0,0,0,161,5.6078024,1647,57.366772
1400000US06037125502,6037125502,2022,3624,0,0,244,6.732892,117,3.2284768,903,24.917219,12,.33112583,34,.93818986,237,6.5397353,2077,57.312363
1400000US06037125600,6037125600,2022,2941,0,0,282,9.5885754,288,9.7925873,607,20.639238,0,0,66,2.2441347,146,4.9642978,1552,52.771168
1400000US06037127102,6037127102,2022,4956,0,0,366,7.3849878,406,8.19209,3124,63.034706,0,0,0,0,45,.90799034,1015,20.480227
1400000US06037127103,6037127103,2022,3360,0,0,293,8.7202377,324,9.6428576,1789,53.244049,0,0,30,.89285713,115,3.4226191,809,24.077381
1400000US06037127104,6037127104,2022,4385,0,0,288,6.5678449,111,2.5313568,2834,64.629417,0,0,0,0,68,1.5507412,1084,24.720638
1400000US06037127210,6037127210,2022,5630,0,0,732,13.001776,317,5.6305504,3249,57.708702,0,0,4,.071047954,246,4.3694496,1082,19.218472
1400000US06037127220,6037127220,2022,5219,0,0,416,7.9708757,169,3.2381682,3675,70.415787,0,0,10,.19160759,157,3.008239,792,15.175321
1400000US06037127300,6037127300,2022,3942,0,0,414,10.502283,217,5.5048199,2244,56.925419,0,0,83,2.1055303,105,2.6636226,879,22.298326
1400000US06037127400,6037127400,2022,5855,19,.32450897,179,3.0572162,116,1.9812126,4476,76.447479,0,0,78,1.3321947,156,2.6643894,831,14.192997
1400000US06037127520,6037127520,2022,4722,0,0,103,2.1812792,234,4.9555273,3879,82.147392,0,0,43,.91063106,55,1.1647607,408,8.6404066
1400000US06037127603,6037127603,2022,2791,0,0,168,6.0193477,50,1.7914726,2271,81.368683,19,.68075961,13,.46578288,47,1.6839843,223,7.9899678
1400000US06037127604,6037127604,2022,3141,0,0,180,5.730659,244,7.7682266,1608,51.193886,0,0,41,1.3053168,59,1.8783827,1009,32.123528
1400000US06037127605,6037127605,2022,3734,37,.9908945,15,.40171397,221,5.9185858,2705,72.442421,0,0,0,0,157,4.2046065,599,16.041779
1400000US06037127606,6037127606,2022,3110,0,0,437,14.051447,42,1.3504823,1880,60.450161,0,0,11,.35369775,58,1.8649517,682,21.92926
1400000US06037127711,6037127711,2022,3207,0,0,254,7.9201746,205,6.3922668,1645,51.294044,0,0,9,.2806361,99,3.0869973,995,31.025881
1400000US06037127712,6037127712,2022,3859,0,0,177,4.5866804,434,11.246437,2284,59.186317,0,0,0,0,59,1.5288935,905,23.451672
1400000US06037127803,6037127803,2022,5068,7,.13812155,703,13.871349,187,3.6898184,2778,54.814522,0,0,15,.29597473,83,1.6377269,1295,25.552486
1400000US06037127804,6037127804,2022,4728,83,1.7554991,715,15.122673,166,3.5109982,2728,57.698814,0,0,0,0,47,.99407786,989,20.917936
1400000US06037127805,6037127805,2022,3518,0,0,117,3.3257532,392,11.142694,2082,59.181355,7,.1989767,42,1.1938602,64,1.8192154,814,23.138147
1400000US06037127806,6037127806,2022,3576,0,0,300,8.3892622,234,6.5436239,2354,65.827744,0,0,24,.67114097,67,1.8736018,597,16.694632
1400000US06037127910,6037127910,2022,4908,71,1.4466177,283,5.7660961,141,2.8728607,3802,77.465363,0,0,0,0,28,.57049716,583,11.878566
1400000US06037127920,6037127920,2022,4622,0,0,200,4.3271313,38,.82215494,1861,40.263954,0,0,0,0,43,.9303332,2480,53.656425
1400000US06037128101,6037128101,2022,2890,7,.24221453,156,5.3979239,250,8.6505194,1405,48.615917,0,0,13,.44982699,35,1.2110727,1024,35.432526
1400000US06037128102,6037128102,2022,4750,0,0,319,6.7157893,227,4.7789474,3293,69.326317,0,0,0,0,43,.90526319,868,18.273684
1400000US06037128210,6037128210,2022,5357,0,0,125,2.3333955,193,3.6027627,4404,82.21019,0,0,1,.018667165,98,1.8293821,536,10.0056
1400000US06037128220,6037128220,2022,2832,0,0,150,5.2966104,237,8.3686438,1401,49.470341,0,0,24,.84745765,49,1.730226,971,34.286724
1400000US06037128302,6037128302,2022,4790,0,0,379,7.9123173,252,5.2609601,3268,68.225471,0,0,0,0,51,1.0647181,840,17.536535
1400000US06037128303,6037128303,2022,3487,0,0,97,2.7817609,86,2.4663033,2824,80.986519,0,0,16,.45884714,39,1.1184399,425,12.188128
1400000US06037128400,6037128400,2022,4241,0,0,279,6.5786371,265,6.2485261,1256,29.615656,0,0,8,.18863475,263,6.2013674,2170,51.167179
1400000US06037128500,6037128500,2022,4104,15,.36549708,232,5.6530213,262,6.3840156,669,16.30117,0,0,179,4.3615985,237,5.7748537,2510,61.159843
1400000US06037128601,6037128601,2022,5020,0,0,143,2.8486056,263,5.2390437,2884,57.450199,0,0,9,.17928287,263,5.2390437,1458,29.043825
1400000US06037128602,6037128602,2022,2863,1,.034928396,125,4.3660498,89,3.1086273,495,17.289557,0,0,53,1.851205,105,3.6674817,1995,69.682152
1400000US06037128703,6037128703,2022,3252,0,0,128,3.9360394,431,13.253383,581,17.865929,0,0,0,0,253,7.7798276,1859,57.164822
1400000US06037128704,6037128704,2022,2335,5,.21413276,116,4.9678802,126,5.3961458,205,8.7794428,0,0,0,0,124,5.3104925,1759,75.331909
1400000US06037128801,6037128801,2022,3740,32,.85561496,398,10.641711,260,6.9518719,571,15.26738,0,0,0,0,293,7.8342247,2186,58.4492
1400000US06037128802,6037128802,2022,4186,0,0,636,15.193502,590,14.094601,777,18.561872,0,0,0,0,110,2.6278069,2073,49.522217
1400000US06037128910,6037128910,2022,4741,0,0,527,11.115798,110,2.3201857,1158,24.425226,0,0,112,2.3623707,191,4.028686,2643,55.747734
1400000US06037131021,6037131021,2022,3423,0,0,404,11.802512,180,5.2585449,1997,58.340637,151,4.411335,0,0,30,.87642419,661,19.310547
1400000US06037131022,6037131022,2022,2917,18,.61707234,578,19.814878,191,6.547823,1367,46.863216,0,0,12,.41138154,100,3.4281797,651,22.31745
1400000US06037131023,6037131023,2022,2774,0,0,309,11.13915,117,4.2177362,1717,61.896179,0,0,0,0,60,2.1629417,571,20.583994
1400000US06037131024,6037131024,2022,3984,0,0,379,9.513052,218,5.4718876,2397,60.165661,0,0,92,2.309237,109,2.7359438,789,19.804216
1400000US06037131100,6037131100,2022,3340,0,0,309,9.2514973,7,.20958084,1617,48.413174,0,0,36,1.0778443,93,2.7844312,1278,38.263474
1400000US06037131200,6037131200,2022,3796,0,0,182,4.7945204,182,4.7945204,1412,37.197048,0,0,0,0,57,1.5015806,1963,51.71233
1400000US06037131300,6037131300,2022,4502,1,.022212351,758,16.836962,138,3.0653043,2843,63.149712,0,0,29,.64415812,42,.93291873,691,15.348734
1400000US06037131400,6037131400,2022,6175,0,0,1162,18.817814,124,2.0080972,2970,48.097164,46,.74493927,83,1.3441296,193,3.1255062,1597,25.862349
1400000US06037131600,6037131600,2022,5194,0,0,689,13.265306,394,7.5856757,3055,58.817867,0,0,158,3.0419714,210,4.0431266,688,13.246053
1400000US06037131701,6037131701,2022,5297,0,0,805,15.197282,130,2.4542193,2732,51.576363,0,0,30,.56635833,144,2.7185199,1456,27.487257
1400000US06037131702,6037131702,2022,3958,63,1.591713,442,11.167256,224,5.6594238,2255,56.973217,0,0,0,0,65,1.6422435,909,22.966145
1400000US06037131801,6037131801,2022,3068,0,0,521,16.981747,68,2.2164276,1826,59.517601,0,0,40,1.3037809,179,5.8344197,434,14.146024
1400000US06037131802,6037131802,2022,2481,0,0,483,19.467957,243,9.7944374,1176,47.400242,0,0,19,.76582021,9,.36275697,551,22.208786
1400000US06037131900,6037131900,2022,4255,0,0,371,8.7191544,20,.47003525,1989,46.745007,0,0,30,.70505285,195,4.5828438,1650,38.777908
1400000US06037132001,6037132001,2022,2947,0,0,533,18.086189,152,5.1577878,911,30.912792,0,0,7,.2375297,245,8.3135395,1099,37.29216
1400000US06037132002,6037132002,2022,3707,0,0,116,3.129215,135,3.6417589,1784,48.125168,0,0,52,1.4027516,326,8.7941732,1294,34.906933
1400000US06037132101,6037132101,2022,4319,0,0,275,6.3672147,107,2.4774253,2280,52.789997,0,0,0,0,229,5.3021531,1428,33.06321
1400000US06037132102,6037132102,2022,5279,0,0,627,11.87725,364,6.8952451,2434,46.107216,0,0,0,0,158,2.9929912,1696,32.127296
1400000US06037132301,6037132301,2022,3689,0,0,584,15.830849,372,10.084034,2107,57.115749,0,0,0,0,120,3.252914,506,13.716455
1400000US06037132302,6037132302,2022,3178,0,0,512,16.110762,31,.97545624,2010,63.247326,0,0,0,0,48,1.5103838,577,18.156073
1400000US06037132501,6037132501,2022,4641,0,0,360,7.7569489,40,.86188322,2727,58.758888,0,0,142,3.0596855,50,1.0773541,1322,28.485241
1400000US06037132502,6037132502,2022,3565,0,0,378,10.603086,70,1.9635344,1365,38.288921,0,0,31,.86956519,83,2.3281908,1638,45.946705
1400000US06037132700,6037132700,2022,4846,0,0,229,4.7255468,245,5.055716,2657,54.828724,0,0,33,.68097401,101,2.0841932,1581,32.624844
1400000US06037132900,6037132900,2022,3559,2,.056195561,154,4.3270583,58,1.6296712,854,23.995504,0,0,146,4.1022758,187,5.2542849,2158,60.63501
1400000US06037133000,6037133000,2022,4373,0,0,273,6.2428536,45,1.0290419,2298,52.549736,0,0,0,0,73,1.6693345,1684,38.509033
1400000US06037133101,6037133101,2022,1827,0,0,70,3.8314176,25,1.3683634,741,40.558292,0,0,0,0,34,1.8609743,957,52.380951
1400000US06037133102,6037133102,2022,3703,0,0,425,11.47718,111,2.9975696,997,26.924116,0,0,42,1.1342155,55,1.4852822,2073,55.981636
1400000US06037134001,6037134001,2022,3715,0,0,359,9.6635265,158,4.2530284,2714,73.055183,0,0,9,.2422611,53,1.4266487,422,11.359354
1400000US06037134002,6037134002,2022,3798,0,0,261,6.8720379,230,6.055819,1996,52.553974,0,0,60,1.5797788,357,9.399684,894,23.538704
1400000US06037134101,6037134101,2022,5414,0,0,1525,28.167713,82,1.5145918,2809,51.884003,0,0,20,.36941263,50,.92353159,928,17.140747
1400000US06037134103,6037134103,2022,4584,35,.76352531,540,11.780105,247,5.3883071,2319,50.589005,0,0,53,1.1561955,178,3.8830717,1212,26.439791
1400000US06037134104,6037134104,2022,4419,0,0,1633,36.954063,95,2.1498077,1750,39.601719,24,.5431093,18,.40733197,110,2.4892509,789,17.854719
1400000US06037134201,6037134201,2022,4345,0,0,1382,31.806675,58,1.3348677,1950,44.879173,11,.25316456,8,.18411967,85,1.9562715,851,19.585732
1400000US06037134302,6037134302,2022,4287,0,0,928,21.646839,101,2.3559599,1445,33.706554,0,0,20,.46652672,152,3.545603,1641,38.278515
1400000US06037134303,6037134303,2022,5597,0,0,701,12.524567,26,.46453458,2208,39.449707,0,0,0,0,129,2.3048062,2533,45.256386
1400000US06037134304,6037134304,2022,3045,0,0,439,14.417077,175,5.7471266,1165,38.259441,0,0,98,3.2183907,119,3.908046,1049,34.449917
1400000US06037134305,6037134305,2022,3840,0,0,270,7.03125,162,4.21875,3050,79.427086,0,0,0,0,41,1.0677084,317,8.255208
1400000US06037134306,6037134306,2022,3925,0,0,844,21.503185,273,6.9554138,2079,52.968151,0,0,0,0,47,1.1974522,682,17.375795
1400000US06037134421,6037134421,2022,4292,21,.4892824,576,13.420317,162,3.7744641,443,10.321528,0,0,0,0,561,13.070829,2529,58.92358
1400000US06037134422,6037134422,2022,4933,0,0,1036,21.001419,192,3.8921549,729,14.778026,0,0,50,1.013582,209,4.2367725,2717,55.078045
1400000US06037134423,6037134423,2022,3243,0,0,567,17.48381,0,0,434,13.38267,0,0,0,0,133,4.101141,2109,65.032379
1400000US06037134424,6037134424,2022,2821,0,0,567,20.099257,57,2.02056,109,3.863878,0,0,0,0,178,6.3098192,1910,67.70649
1400000US06037134520,6037134520,2022,5263,0,0,668,12.692381,155,2.9450884,3709,70.473114,0,0,0,0,76,1.4440433,655,12.445374
1400000US06037134521,6037134521,2022,2944,4,.13586956,91,3.0910325,0,0,2770,94.089676,0,0,43,1.4605979,5,.16983695,31,1.0529891
1400000US06037134522,6037134522,2022,4741,12,.25311115,506,10.672853,92,1.9405189,3165,66.758064,0,0,0,0,49,1.0335373,917,19.341911
1400000US06037134710,6037134710,2022,5531,0,0,774,13.993853,252,4.556138,3563,64.418732,0,0,36,.65087688,62,1.1209546,844,15.259447
1400000US06037134720,6037134720,2022,5195,0,0,915,17.613089,209,4.0230989,2613,50.298363,0,0,193,3.7151108,161,3.0991337,1104,21.251204
1400000US06037134801,6037134801,2022,3091,0,0,673,21.772888,63,2.0381753,1246,40.310577,0,0,97,3.1381431,94,3.0410869,918,29.699127
1400000US06037134802,6037134802,2022,3121,0,0,574,18.391541,183,5.8635054,1353,43.35149,0,0,0,0,190,6.0877924,821,26.305672
1400000US06037134901,6037134901,2022,2577,0,0,152,5.8983312,27,1.04773,910,35.312378,0,0,0,0,77,2.9879706,1411,54.75359
1400000US06037134904,6037134904,2022,4615,0,0,861,18.656555,185,4.0086675,2258,48.92741,0,0,8,.17334779,289,6.2621884,1014,21.97183
1400000US06037134905,6037134905,2022,5590,0,0,673,12.039356,1316,23.54204,866,15.49195,40,.71556354,0,0,248,4.4364939,2447,43.774597
1400000US06037134906,6037134906,2022,3056,0,0,335,10.962042,11,.35994765,1998,65.379578,0,0,0,0,126,4.1230369,586,19.175392
1400000US06037134907,6037134907,2022,3635,107,2.9436038,421,11.581843,578,15.900963,863,23.741404,0,0,0,0,18,.4951857,1648,45.337002
1400000US06037135102,6037135102,2022,3652,0,0,467,12.787514,318,8.7075577,687,18.811609,0,0,66,1.8072289,159,4.3537788,1955,53.53231
1400000US06037135111,6037135111,2022,4001,0,0,646,16.145964,127,3.1742065,1359,33.966507,0,0,0,0,152,3.7990503,1717,42.914272
1400000US06037135113,6037135113,2022,2951,0,0,549,18.603863,283,9.5899696,493,16.706202,0,0,21,.71162319,61,2.067096,1544,52.321247
1400000US06037135115,6037135115,2022,3212,0,0,1280,39.850559,59,1.8368617,595,18.524284,0,0,0,0,116,3.6114571,1162,36.176838
1400000US06037135116,6037135116,2022,1477,6,.40622884,144,9.7494926,46,3.1144211,259,17.535545,0,0,0,0,171,11.577522,851,57.616791
1400000US06037135201,6037135201,2022,3104,0,0,293,9.4394331,66,2.1262887,579,18.653351,0,0,20,.64432991,146,4.703608,2000,64.432991
1400000US06037135202,6037135202,2022,4625,67,1.4486487,625,13.513514,366,7.9135137,461,9.9675674,16,.34594595,106,2.2918918,131,2.8324325,2853,61.686485
1400000US06037135204,6037135204,2022,4481,0,0,507,11.314439,282,6.2932382,844,18.835081,0,0,15,.33474672,201,4.4856057,2632,58.736889
1400000US06037135205,6037135205,2022,2059,54,2.6226323,510,24.769306,10,.48567265,33,1.6027198,0,0,0,0,61,2.9626031,1391,67.557068
1400000US06037137000,6037137000,2022,5035,0,0,534,10.60576,165,3.2770605,691,13.723932,4,.079443894,31,.61569017,156,3.0983119,3454,68.5998
1400000US06037137103,6037137103,2022,5560,29,.52158272,736,13.237411,74,1.3309352,813,14.622302,0,0,27,.4856115,297,5.3417268,3584,64.460434
1400000US06037137104,6037137104,2022,2416,0,0,142,5.8774834,101,4.1804638,347,14.362583,0,0,10,.41390729,204,8.4437084,1612,66.721855
1400000US06037137202,6037137202,2022,3339,0,0,610,18.268942,439,13.147649,407,12.189279,0,0,0,0,175,5.2410903,1708,51.153038
1400000US06037137203,6037137203,2022,2660,0,0,272,10.225564,74,2.781955,822,30.902256,0,0,0,0,277,10.413534,1215,45.676693
1400000US06037137301,6037137301,2022,2142,0,0,119,5.5555553,0,0,134,6.2558355,0,0,69,3.2212884,194,9.0569563,1626,75.910362
1400000US06037137302,6037137302,2022,4376,0,0,203,4.6389399,218,4.9817185,533,12.180073,0,0,0,0,60,1.3711152,3362,76.828156
1400000US06037137401,6037137401,2022,4567,0,0,150,3.2844317,199,4.3573461,687,15.042698,0,0,60,1.3137727,153,3.3501205,3318,72.651634
1400000US06037137402,6037137402,2022,5663,0,0,231,4.0791101,865,15.27459,644,11.372065,0,0,33,.58273,337,5.9509096,3553,62.740597
1400000US06037137501,6037137501,2022,5426,0,0,1127,20.770365,231,4.2572799,544,10.025802,0,0,0,0,298,5.492075,3226,59.454479
1400000US06037137502,6037137502,2022,4432,37,.83483756,431,9.7247295,40,.90252709,652,14.711191,0,0,389,8.7770758,307,6.9268951,2576,58.122746
