geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count
1400000US06037402702,6037402702,2021,1146,1069,93.279999,977,92
1400000US06037402703,6037402703,2021,283,266,93.989998,229,37
1400000US06037402705,6037402705,2021,520,497,95.580002,466,31
1400000US06037402706,6037402706,2021,249,245,98.389999,224,21
1400000US06037402902,6037402902,2021,571,552,96.669998,497,55
1400000US06037402903,6037402903,2021,1481,1427,96.349998,1304,123
1400000US06037403000,6037403000,2021,2914,2836,97.32,2537,299
1400000US06037403316,6037403316,2021,925,687,74.269997,496,191
1400000US06037403317,6037403317,2021,1958,1465,74.82,1055,410
1400000US06037403318,6037403318,2021,451,354,78.489998,259,95
1400000US06037403320,6037403320,2021,430,235,54.650002,169,66
1400000US06037403321,6037403321,2021,275,216,78.550003,155,61
1400000US06037403323,6037403323,2021,1680,388,23.1,371,17
1400000US06037403324,6037403324,2021,665,147,22.110001,140,7
1400000US06037403325,6037403325,2021,3822,796,20.83,761,35
1400000US06037403326,6037403326,2021,644,162,25.16,155,7
1400000US06037403327,6037403327,2021,303,216,71.290001,163,53
1400000US06037403401,6037403401,2021,456,129,28.290001,122,7
1400000US06037403402,6037403402,2021,2783,673,24.18,639,34
1400000US06037403404,6037403404,2021,1162,271,23.32,249,22
1400000US06037403407,6037403407,2021,614,123,20.030001,120,3
1400000US06037403408,6037403408,2021,944,433,45.869999,367,66
1400000US06037403409,6037403409,2021,570,155,27.190001,151,4
1400000US06037403601,6037403601,2021,816,523,64.089996,454,69
1400000US06037403702,6037403702,2021,1793,884,49.299999,793,91
1400000US06037403703,6037403703,2021,365,216,59.18,201,15
1400000US06037403722,6037403722,2021,670,391,58.360001,357,34
1400000US06037403801,6037403801,2021,1033,689,66.699997,634,55
1400000US06037403901,6037403901,2021,56,24,42.860001,24,0
1400000US06037403902,6037403902,2021,400,187,46.75,177,10
1400000US06037404000,6037404000,2021,548,471,85.949997,424,47
1400000US06037404100,6037404100,2021,289,262,90.660004,242,20
1400000US06037404201,6037404201,2021,1674,1411,84.290001,1256,155
1400000US06037404203,6037404203,2021,287,209,72.82,194,15
1400000US06037404401,6037404401,2021,418,339,81.099998,296,43
1400000US06037404402,6037404402,2021,631,519,82.25,472,47
1400000US06037404503,6037404503,2021,456,408,89.470001,356,52
1400000US06037404504,6037404504,2021,489,467,95.5,443,24
1400000US06037404600,6037404600,2021,2529,2011,79.519997,1734,277
1400000US06037404701,6037404701,2021,723,641,88.660004,640,1
1400000US06037404702,6037404702,2021,644,601,93.32,600,1
1400000US06037404804,6037404804,2021,2525,2090,82.769997,2083,7
1400000US06037404805,6037404805,2021,497,451,90.739998,450,1
1400000US06037404806,6037404806,2021,890,794,89.209999,793,1
1400000US06037404901,6037404901,2021,461,392,85.029999,391,1
1400000US06037404903,6037404903,2021,435,371,85.290001,371,0
1400000US06037405001,6037405001,2021,845,722,85.440002,720,2
1400000US06037405002,6037405002,2021,323,295,91.330002,292,3
1400000US06037405101,6037405101,2021,1298,1113,85.75,1109,4
1400000US06037405201,6037405201,2021,2068,1775,85.830002,1771,4
1400000US06037405202,6037405202,2021,606,524,86.470001,524,0
1400000US06037405302,6037405302,2021,484,351,72.519997,310,41
1400000US06037405400,6037405400,2021,422,299,70.849998,266,33
1400000US06037405600,6037405600,2021,983,697,70.910004,578,119
1400000US06037405701,6037405701,2021,781,601,76.949997,527,74
1400000US06037405702,6037405702,2021,1291,923,71.489998,789,134
1400000US06037405800,6037405800,2021,1466,1163,79.330002,1026,137
1400000US06037406000,6037406000,2021,1797,1259,70.059998,1067,192
1400000US06037406103,6037406103,2021,585,398,68.029999,359,39
1400000US06037406201,6037406201,2021,1151,838,72.809998,713,125
1400000US06037406300,6037406300,2021,2382,1234,51.810001,1010,224
1400000US06037406413,6037406413,2021,1426,905,63.459999,753,152
1400000US06037406601,6037406601,2021,3333,2382,71.470001,2067,315
1400000US06037406602,6037406602,2021,331,252,76.129997,225,27
1400000US06037406701,6037406701,2021,241,203,84.230003,178,25
1400000US06037406702,6037406702,2021,194,156,80.410004,135,21
1400000US06037406801,6037406801,2021,1959,1418,72.379997,1175,243
1400000US06037406903,6037406903,2021,2212,1531,69.209999,1336,195
1400000US06037407001,6037407001,2021,341,314,92.080002,286,28
1400000US06037407002,6037407002,2021,411,385,93.669998,357,28
1400000US06037407101,6037407101,2021,1552,1398,90.080002,1260,138
1400000US06037407201,6037407201,2021,263,243,92.400002,207,36
1400000US06037407301,6037407301,2021,324,287,88.580002,265,22
1400000US06037407302,6037407302,2021,1090,951,87.25,833,118
1400000US06037407501,6037407501,2021,857,692,80.75,562,130
1400000US06037407502,6037407502,2021,617,502,81.360001,430,72
1400000US06037407602,6037407602,2021,525,455,86.669998,412,43
1400000US06037407701,6037407701,2021,477,457,95.809998,429,28
1400000US06037407702,6037407702,2021,1375,1214,88.290001,1036,178
1400000US06037407801,6037407801,2021,448,381,85.040001,330,51
1400000US06037407802,6037407802,2021,1871,1621,86.639999,1408,213
1400000US06037407901,6037407901,2021,550,445,80.910004,382,63
1400000US06037408003,6037408003,2021,78,66,84.620003,63,3
1400000US06037408135,6037408135,2021,567,502,88.540001,466,36
1400000US06037408136,6037408136,2021,357,280,78.43,255,25
1400000US06037408137,6037408137,2021,684,530,77.489998,492,38
1400000US06037408138,6037408138,2021,374,337,90.110001,324,13
1400000US06037408139,6037408139,2021,406,359,88.419998,333,26
1400000US06037408140,6037408140,2021,579,516,89.120003,475,41
1400000US06037408141,6037408141,2021,2151,1796,83.5,1637,159
1400000US06037408212,6037408212,2021,665,389,58.5,360,29
1400000US06037408213,6037408213,2021,389,323,83.029999,291,32
1400000US06037408301,6037408301,2021,522,481,92.150002,451,30
1400000US06037408302,6037408302,2021,619,376,60.740002,303,73
1400000US06037408401,6037408401,2021,10,2,20,2,0
1400000US06037408402,6037408402,2021,838,683,81.5,567,116
1400000US06037408503,6037408503,2021,922,392,42.52,319,73
1400000US06037408504,6037408504,2021,584,288,49.32,252,36
1400000US06037408505,6037408505,2021,2016,1486,73.709999,1187,299
1400000US06037408623,6037408623,2021,2057,1040,50.560001,843,197
1400000US06037408624,6037408624,2021,240,198,82.5,161,37
1400000US06037408625,6037408625,2021,1685,747,44.330002,595,152
1400000US06037408631,6037408631,2021,556,422,75.900002,357,65
1400000US06037408705,6037408705,2021,2950,1817,61.59,1627,190
1400000US06037408707,6037408707,2021,900,216,24,201,15
1400000US06037408722,6037408722,2021,651,372,57.139999,322,50
1400000US06037408724,6037408724,2021,485,426,87.839996,404,22
1400000US06037408725,6037408725,2021,708,488,68.93,435,53
1400000US06037408900,6037408900,2021,1761,636,36.119999,550,86
1400000US06037409000,6037409000,2021,525,490,93.330002,427,63
1400000US06037409100,6037409100,2021,169,144,85.209999,130,14
1400000US06037430003,6037430003,2021,358,195,54.470001,164,31
1400000US06037430005,6037430005,2021,365,298,81.639999,257,41
1400000US06037430101,6037430101,2021,1948,880,45.169998,750,130
1400000US06037430102,6037430102,2021,421,361,85.75,318,43
1400000US06037430200,6037430200,2021,812,386,47.540001,308,78
1400000US06037430302,6037430302,2021,495,184,37.169998,169,15
1400000US06037430400,6037430400,2021,1310,246,18.780001,202,44
1400000US06037430502,6037430502,2021,1215,400,32.919998,271,129
1400000US06037430701,6037430701,2021,565,175,30.969999,143,32
1400000US06037430721,6037430721,2021,2954,745,25.219999,653,92
1400000US06037430801,6037430801,2021,825,255,30.91,213,42
1400000US06037430802,6037430802,2021,1321,413,31.26,352,61
1400000US06037431002,6037431002,2021,507,337,66.470001,307,30
1400000US06037431003,6037431003,2021,1545,864,55.919998,756,108
1400000US06037431004,6037431004,2021,1612,941,58.369999,821,120
1400000US06037431100,6037431100,2021,481,344,71.519997,296,48
1400000US06037431200,6037431200,2021,449,372,82.849998,343,29
1400000US06037431400,6037431400,2021,482,263,54.560001,235,28
1400000US06037431501,6037431501,2021,393,302,76.839996,185,117
1400000US06037431502,6037431502,2021,654,570,87.160004,374,196
1400000US06037431600,6037431600,2021,483,138,28.57,113,25
1400000US06037431701,6037431701,2021,1324,410,30.969999,338,72
1400000US06037431800,6037431800,2021,1906,858,45.02,698,160
1400000US06037431900,6037431900,2021,916,431,47.049999,347,84
1400000US06037432002,6037432002,2021,432,190,43.98,155,35
1400000US06037432102,6037432102,2021,571,224,39.23,179,45
1400000US06037432201,6037432201,2021,460,324,70.43,255,69
1400000US06037432202,6037432202,2021,2543,2019,79.389999,1729,290
1400000US06037432300,6037432300,2021,822,759,92.339996,510,249
1400000US06037432401,6037432401,2021,2647,2306,87.120003,1914,392
1400000US06037432402,6037432402,2021,476,427,89.709999,304,123
1400000US06037432501,6037432501,2021,315,282,89.519997,208,74
1400000US06037432602,6037432602,2021,1316,1175,89.290001,948,227
1400000US06037432700,6037432700,2021,9,6,66.669998,6,0
1400000US06037432801,6037432801,2021,524,498,95.040001,371,127
1400000US06037432902,6037432902,2021,395,318,80.510002,269,49
1400000US06037433103,6037433103,2021,387,370,95.610001,283,87
1400000US06037433200,6037433200,2021,2618,2407,91.940002,2069,338
1400000US06037433302,6037433302,2021,524,511,97.519997,501,10
1400000US06037433305,6037433305,2021,507,487,96.059998,481,6
1400000US06037433306,6037433306,2021,403,395,98.010002,391,4
1400000US06037433307,6037433307,2021,681,650,95.449997,634,16
1400000US06037433505,6037433505,2021,1143,1093,95.629997,820,273
1400000US06037433803,6037433803,2021,1738,1538,88.489998,1395,143
1400000US06037433804,6037433804,2021,1009,961,95.239998,931,30
1400000US06037433901,6037433901,2021,424,417,98.349998,416,1
1400000US06037433903,6037433903,2021,1053,1031,97.910004,1013,18
1400000US06037434001,6037434001,2021,1337,1228,91.849998,1138,90
1400000US06037434003,6037434003,2021,1089,1052,96.599998,1024,28
1400000US06037434100,6037434100,2021,501,378,75.449997,326,52
1400000US06037460002,6037460002,2021,471,250,53.080002,192,58
1400000US06037460101,6037460101,2021,392,67,17.09,64,3
1400000US06037460200,6037460200,2021,182,130,71.43,118,12
1400000US06037460301,6037460301,2021,426,157,36.849998,151,6
1400000US06037460302,6037460302,2021,471,131,27.809999,120,11
1400000US06037460501,6037460501,2021,680,24,3.53,24,0
1400000US06037460502,6037460502,2021,599,28,4.6700001,28,0
1400000US06037460601,6037460601,2021,620,26,4.1900001,26,0
1400000US06037460700,6037460700,2021,2014,101,5.0100002,101,0
1400000US06037460900,6037460900,2021,1160,837,72.160004,739,98
1400000US06037461000,6037461000,2021,662,418,63.139999,359,59
1400000US06037461100,6037461100,2021,469,298,63.540001,274,24
1400000US06037461200,6037461200,2021,517,370,71.57,338,32
1400000US06037461300,6037461300,2021,335,218,65.07,184,34
1400000US06037461400,6037461400,2021,623,524,84.110001,453,71
1400000US06037461502,6037461502,2021,920,799,86.849998,751,48
1400000US06037462100,6037462100,2021,482,438,90.870003,417,21
1400000US06037462500,6037462500,2021,2212,1400,63.290001,1186,214
1400000US06037462600,6037462600,2021,1996,1423,71.290001,1142,281
1400000US06037462900,6037462900,2021,151,138,91.389999,133,5
1400000US06037463000,6037463000,2021,449,127,28.290001,78,49
1400000US06037463200,6037463200,2021,569,367,64.5,315,52
1400000US06037463300,6037463300,2021,535,288,53.830002,225,63
1400000US06037463601,6037463601,2021,1042,801,76.870003,728,73
1400000US06037463800,6037463800,2021,400,157,39.25,120,37
1400000US06037464000,6037464000,2021,1073,606,56.48,527,79
1400000US06037464101,6037464101,2021,1256,97,7.7199998,93,4
1400000US06037464200,6037464200,2021,921,76,8.25,75,1
1400000US06037480002,6037480002,2021,891,136,15.26,124,12
1400000US06037480012,6037480012,2021,1563,660,42.23,517,143
1400000US06037480201,6037480201,2021,316,117,37.029999,105,12
1400000US06037480202,6037480202,2021,438,221,50.459999,190,31
1400000US06037480302,6037480302,2021,382,243,63.610001,224,19
1400000US06037480304,6037480304,2021,2639,1619,61.349998,1417,202
1400000US06037480400,6037480400,2021,1566,831,53.07,721,110
1400000US06037480500,6037480500,2021,1925,301,15.64,271,30
1400000US06037480702,6037480702,2021,622,93,14.95,82,11
1400000US06037480703,6037480703,2021,675,93,13.78,84,9
1400000US06037480704,6037480704,2021,1422,253,17.790001,222,31
1400000US06037480803,6037480803,2021,427,234,54.799999,211,23
1400000US06037480804,6037480804,2021,707,371,52.48,334,37
1400000US06037480901,6037480901,2021,86,53,61.630001,51,2
1400000US06037480903,6037480903,2021,856,488,57.009998,420,68
1400000US06037481101,6037481101,2021,451,333,73.839996,279,54
1400000US06037481102,6037481102,2021,24,16,66.669998,16,0
1400000US06037481103,6037481103,2021,1924,1298,67.459999,1195,103
1400000US06037481203,6037481203,2021,1435,858,59.790001,783,75
1400000US06037481300,6037481300,2021,566,410,72.440002,329,81
1400000US06037481401,6037481401,2021,587,391,66.610001,328,63
1400000US06037481403,6037481403,2021,415,286,68.919998,264,22
1400000US06037481404,6037481404,2021,1629,909,55.799999,772,137
1400000US06037481500,6037481500,2021,2213,1093,49.389999,966,127
1400000US06037481606,6037481606,2021,761,491,64.519997,447,44
1400000US06037481901,6037481901,2021,562,284,50.529999,260,24
1400000US06037482001,6037482001,2021,975,385,39.490002,331,54
1400000US06037482002,6037482002,2021,876,305,34.82,265,40
1400000US06037482101,6037482101,2021,763,536,70.25,486,50
1400000US06037482102,6037482102,2021,736,337,45.790001,289,48
1400000US06037482202,6037482202,2021,545,320,58.720001,297,23
1400000US06037482303,6037482303,2021,138,103,74.639999,99,4
1400000US06037482304,6037482304,2021,435,346,79.540001,330,16
1400000US06037482401,6037482401,2021,322,242,75.160004,226,16
1400000US06037482403,6037482403,2021,1024,795,77.639999,751,44
1400000US06037482502,6037482502,2021,1099,791,71.970001,737,54
1400000US06037482522,6037482522,2021,391,213,54.48,179,34
1400000US06037482600,6037482600,2021,411,231,56.200001,204,27
1400000US06037482701,6037482701,2021,513,333,64.910004,295,38
1400000US06037482801,6037482801,2021,655,415,63.360001,362,53
1400000US06037500202,6037500202,2021,3764,1789,47.529999,1514,275
1400000US06037500203,6037500203,2021,548,113,20.620001,112,1
1400000US06037500300,6037500300,2021,385,249,64.68,224,25
1400000US06037500402,6037500402,2021,591,441,74.620003,394,47
1400000US06037500404,6037500404,2021,361,249,68.980003,227,22
1400000US06037500600,6037500600,2021,665,529,79.550003,458,71
1400000US06037500700,6037500700,2021,448,288,64.290001,259,29
1400000US06037500800,6037500800,2021,2729,1792,65.669998,1601,191
1400000US06037500900,6037500900,2021,480,340,70.830002,311,29
1400000US06037501001,6037501001,2021,335,270,80.599998,231,39
1400000US06037501002,6037501002,2021,1386,1103,79.580002,974,129
1400000US06037501200,6037501200,2021,350,270,77.139999,246,24
1400000US06037501302,6037501302,2021,1283,971,75.68,859,112
1400000US06037501400,6037501400,2021,1850,1380,74.589996,1158,222
1400000US06037501600,6037501600,2021,400,294,73.5,267,27
1400000US06037501700,6037501700,2021,662,240,36.25,224,16
1400000US06037501804,6037501804,2021,401,318,79.300003,298,20
1400000US06037502003,6037502003,2021,390,323,82.82,278,45
1400000US06037502005,6037502005,2021,544,386,70.959999,367,19
1400000US06037502200,6037502200,2021,558,366,65.589996,293,73
1400000US06037502303,6037502303,2021,2254,1760,78.080002,1549,211
1400000US06037502401,6037502401,2021,1214,879,72.410004,782,97
1400000US06037502500,6037502500,2021,225,148,65.779999,130,18
1400000US06037502602,6037502602,2021,385,282,73.25,256,26
1400000US06037502603,6037502603,2021,590,392,66.440002,346,46
1400000US06037502604,6037502604,2021,365,269,73.699997,238,31
1400000US06037502700,6037502700,2021,723,498,68.879997,386,112
1400000US06037502801,6037502801,2021,3348,2285,68.25,1652,633
1400000US06037503103,6037503103,2021,425,360,84.709999,320,40
1400000US06037503105,6037503105,2021,506,405,80.040001,338,67
1400000US06037503201,6037503201,2021,408,252,61.759998,242,10
1400000US06037503202,6037503202,2021,347,277,79.830002,237,40
1400000US06037503302,6037503302,2021,3253,2260,69.470001,1908,352
1400000US06037503402,6037503402,2021,564,173,30.67,166,7
